wrist_mvmnt_x_median;wrist_mvmnt_x_min;wrist_mvmnt_y_median;wrist_mvmnt_y_min;wrist_mvmnt_y_max;wrist_mvmnt_dist_min;aperiodicity_denoised;aperiodicity_trimmed;periodEntropy_denoised;periodVarianceNorm_denoised;periodVarianceNorm_trimmed;numInterruptions_denoised;numFreeze_denoised;numFreeze_trimmed;maxFreezeDuration_denoised;maxFreezeDuration_trimmed;period_median_denoised;period_quartile_range_denoised;period_min_denoised;period_quartile_range_trimmed;frequency_quartile_range_denoised;frequency_min_denoised;frequency_stdev_denoised;frequency_lr_fitness_r2_denoised;frequency_lr_slope_denoised;frequency_lr_fitness_r2_trimmed;frequency_lr_slope_trimmed;frequency_fit_min_degree_denoised;frequency_fit_min_degree_trimmed;amplitude_median_denoised;amplitude_quartile_range_denoised;amplitude_max_denoised;amplitude_stdev_denoised;amplitude_entropy_denoised;amplitude_stdev_trimmed;amplitude_decrement_fitness_r2_denoised;amplitude_decrement_slope_denoised;amplitude_decrement_end_to_mean_denoised;amplitude_decrement_fit_min_degree_denoised;amplitude_decrement_last_to_first_half_denoised;amplitude_decrement_fitness_r2_trimmed;amplitude_decrement_slope_trimmed;amplitude_decrement_end_to_mean_trimmed;amplitude_decrement_fit_min_degree_trimmed;num_peaks_trimmed;speed_median_denoised;speed_quartile_range_denoised;speed_min_denoised;speed_max_denoised;speed_median_trimmed;speed_min_trimmed;acceleration_min_denoised;acceleration_min_trimmed;label;dataset;filename
2.624099852;0;5.046291344;0;21.62488096;0;2.328579775;2.111925015;0.312014337;0.002615385;0.003076923;4;0;0;0.28;0.28;0.44;0.04;0.4;0.05;0.189393939;1.923076923;0.171905496;0.19069329;-0.026135481;0.145953967;-0.031045344;9;7;23.27226609;8.182670274;37.58333713;7.007674756;0.57868869;7.452811779;0.081785313;-0.055311241;5.13383416;8;-0.092568595;0.230763691;-0.121413662;-1.466586088;7;9;64.2310255;160.2803759;0;574.6520079;63.64437739;0.07861013;1.728821835;1.728821835;2;2;noloso
4.031533212;0;7.562479591;0;37.36301874;0.931694991;2.419061127;1.907490087;0.471934909;0.019224412;0.021044634;2;0;0;0.24;0.24;0.44;0.12;0.2;0.12;0.635683761;1.923076923;0.897544977;0.113959461;0.095814539;0.305301576;0.204797517;9;7;14.19928325;6.332121628;45.7474034;10.03925221;0.509796839;5.47762151;0.54858938;0.202661982;0.951102136;3;10.77943465;0.783873106;0.158021001;2.656481936;4;10;40.40966912;83.87390585;0.342285236;417.5512625;36.2307207;0.342285236;14.00421042;14.00421042;1;2;noloso
6.200499557;0;10.59059501;0;61.24496315;0;1.516160769;1.411234113;0.396169972;0.014338953;0.017669565;3;0;0;0.24;0.2;0.64;0.08;0.56;0.04;0.209646359;1.086956522;0.222019527;0.420467732;-0.071982597;0.405481806;-0.107013458;6;4;55.77907504;2.055966455;59.68218001;1.664466934;0.194554608;1.281698994;0.214262912;0.020478292;0.655493252;6;0.025526423;0.005759093;0.003479911;0.989808444;4;6;92.8200864;179.2149994;2.103580811;1067.31121;85.37151568;2.103580811;34.18642997;34.18642997;2;2;noloso
3.435498487;0.023054348;8.097732377;0.07772907;35.59746617;0.200816481;1.132729618;1.027436725;0.337648409;0.0065;0.007703704;2;0;0;0.2;0.2;0.48;0.1;0.44;0.12;0.374729437;1.666666667;0.233671917;0.087766633;0.030212843;0.007675906;0.012987013;7;5;25.15191482;5.558138204;31.31151315;3.679929574;0.367031315;3.523400461;0.791570665;-0.098886055;-3.496127369;6;-6.223308973;0.756636527;-0.118766829;-4.366419971;4;7;52.67297096;90.3500248;0.664671136;422.0369276;49.33394814;0.664671136;11.68070982;221.654568;2;2;noloso
1.921363686;0;4.920364537;0;16.77030734;0;2.312660896;2.137447455;0.375289188;0.01830361;0.021104613;9;2;2;0.72;0.72;0.4;0.06;0.32;0.04;0.451388889;1.315789474;0.494128581;0.123660293;-0.054948408;0.05987419;-0.048655414;10;8;4.670691469;1.302976805;6.710359008;1.012104585;0.220218789;0.992660411;0.005670426;-0.002108076;-1.495072064;10;-0.49827375;0.038818208;0.00637618;0.017225007;9;10;13.96582002;27.2498684;0;148.8137496;12.59399276;0.243002139;8.15912824;8.15912824;1;2;noloso
2.841845552;0;6.150975774;0;38.62426247;0;2.660176696;2.581429094;0.322657399;0.004456747;0.003662222;0;0;0;0.16;0.16;0.28;0.04;0.2;0;0.595238095;2.5;0.531607859;0.047144889;0.023561508;0.363026081;0.058142007;10;10;17.57972768;4.656331971;24.28792091;3.291194381;0.339399138;3.282278615;0.119820903;0.031239791;4.369119413;10;1.628561306;0.052255983;0.023038263;1.327037329;10;16;46.92447409;196.9562051;0.772387155;544.0300482;46.80210598;0.772387155;1.318194648;1.318194648;0;2;noloso
6.536248588;0.202358436;13.33620906;0.174908011;47.64789126;1.190332514;1.016415978;0.999018895;0.320929177;0.00296875;0.002148148;0;0;0;0.16;0.16;0.58;0.08;0.52;0.07;0.256410256;1.5625;0.134818299;7.34E-05;-0.000504208;0.084334941;0.019623234;6;4;36.54497232;3.928575292;39.16903992;2.128766809;0.237672394;2.218274183;0.420546195;-0.037868183;-2.344643981;7;-2.853562441;0.420662795;-0.051501677;-1.042141244;5;7;80.04316366;119.7234699;0.694632922;749.8396848;80.55711894;0.694632922;45.56145319;45.56145319;2;2;noloso
2.473448652;0;3.929481753;0;28.82462296;0;1.832387168;1.658114824;0.317146471;0.004517906;0.005185185;0;0;0;0.16;0.16;0.4;0.04;0.32;0.04;0.277777778;2.083333333;0.29136315;4.69E-05;0.000631313;0.040335366;0.024305556;9;7;24.21497615;4.471520232;32.97891744;4.94244329;0.469828094;4.502831857;0.44361587;0.096274701;3.095236668;8;3.993791832;0.298621761;0.086517054;8.588090353;6;10;79.67962223;138.3710124;0.635200147;576.4310828;82.04139497;0.635200147;93.76506831;93.76506831;1;2;noloso
2.564737855;0;6.376543604;0;26.70148639;0;1.413752661;1.316398518;0.236483549;0.001514793;0.001057851;0;0;0;0.12;0.12;0.36;0;0.32;0;0;2.5;0.195690802;0.00340643;0.003052503;0.306666667;-0.029040404;9;10;20.92852213;1.276604226;23.02879779;0.88939802;0.239812467;0.916277298;0.000399328;-0.000494544;0.386396335;8;0.203288513;0.061982747;-0.007416259;1.188309361;6;12;69.77866453;164.3182871;1.05166424;389.0372106;71.91874602;1.05166424;70.6460788;70.6460788;1;2;noloso
4.070138797;0;5.459387855;0;27.03110648;0.528217451;1.581591177;1.380890722;0.381944364;0.00625;0.007847222;1;0;0;0.2;0.16;0.5;0.06;0.44;0.1;0.224358974;1.5625;0.220615469;0.012172687;-0.010623057;0.002038862;0.006555944;6;2;35.70932705;5.094096567;38.50383675;3.163573983;0.367031315;2.558672877;0.034376093;-0.017644648;-3.79038519;7;-0.706966649;0.443128341;0.06689962;4.263342075;6;7;73.20899826;167.2197439;0.571972406;590.1839277;66.82685026;0.571972406;5.423420041;114.2268169;2;2;noloso
3.080864739;0;5.1250982;0;22.12058334;0;1.199671195;1.189955115;0.381944364;0.003398437;0.003888889;0;0;0;0.16;0.16;0.56;0.05;0.48;0.04;0.153388278;1.5625;0.152286012;0.130665242;0.024024834;0.0982683;0.030187075;7;5;49.77578935;3.976181955;53.94219869;4.239674892;0.397547372;4.49249884;0.176184037;-0.048694604;-3.622352739;7;-5.165704233;0.299466963;-0.086661272;-2.465483849;5;7;94.13822245;217.1669929;1.60178598;721.8154979;105.2489583;1.60178598;84.07352387;84.07352387;2;2;noloso
5.622914525;0;11.98317036;0;59.9298153;0;1.868195874;1.538865043;0.310071685;0.003571429;0.002539683;2;0;0;0.24;0.24;0.54;0.08;0.44;0.06;0.297619048;1.785714286;0.175809604;0.038039849;0.014965194;0.171428571;-0.034013605;6;5;28.82784098;4.309262661;37.89835061;7.556462782;0.547020896;7.585110455;0.127523269;0.079358346;-1.975007903;7;3.271638297;0.093508903;0.08680639;-3.823388259;5;7;66.03452069;93.82837299;0.919689367;551.0299301;56.20401979;0.919689367;4.198651513;4.198651513;2;2;noloso
4.146575187;0;9.25185389;0;76.21595168;0;1.305540451;1.248241458;0.327159177;0.005692308;0.005364583;1;0;0;0.2;0.08;0.48;0.04;0.32;0.04;0.189393939;1.923076923;0.32829944;0.127096806;0.040748393;0.309738863;0.080041486;7;4;35.39622339;9.850017024;38.81175649;5.859384796;0.50794156;5.876561452;0.216176225;0.075414977;5.264192459;6;7.208530441;0.496744813;0.141244616;12.77472918;6;9;83.2159288;151.3547361;0.050378292;709.2289743;92.430882;0.050378292;52.3114377;74.48221239;2;2;noloso
4.382596904;0.003440116;9.363529012;0;60.33119049;0.690750866;1.372360897;1.111325495;0.345546024;0.009315726;0.007905882;0;0;0;0.16;0.16;0.6;0.14;0.48;0.08;0.434577677;1.470588235;0.245049198;0.14130012;0.046056884;0.261276392;0.080882353;6;4;51.92716243;16.38364484;70.7134927;10.8720744;0.576902237;10.95253411;0.723944588;0.274103848;7.73812655;6;15.59750517;0.735044197;0.363367706;5.495980442;4;6;89.44107809;199.7119235;1.523117048;847.7941613;86.25753255;1.523117048;7.732872263;7.732872263;2;2;noloso
2.09266858;0;4.895810133;0;13.89502175;0;1.937245078;1.700791259;0.372778795;0.004174287;0.004507889;0;0;0;0.16;0.16;0.36;0.08;0.28;0.06;0.625;2.272727273;0.344615376;0.107325142;0.0301732;0.09451747;0.034771415;10;10;31.26146334;8.103429514;40.36894097;5.644729418;0.484479746;5.19336724;0.036248947;-0.030215318;-1.574983342;10;-1.475934768;0.010041424;0.017205637;4.581022961;10;12;85.76293612;263.4708546;0.141460582;819.1244612;83.92771958;0.141460582;32.33606223;32.33606223;1;2;noloso
2.952923718;0;4.167198843;0;32.42389736;0;1.553125309;1.579994876;0.306452521;0.003240741;0.003333333;0;0;0;0.12;0.12;0.38;0.05;0.36;0.07;0.33459596;2.083333333;0.239295993;0.093840792;0.021235078;0.192772399;0.036807469;10;7;28.16278051;2.802935254;30.74773091;1.454537914;0.093825084;1.406925537;0.073195077;0.010684092;2.212062403;10;0.836713133;0.000588368;0.001095662;-1.38794879;10;11;105.3038667;185.4234779;1.102051327;494.5463644;105.3038667;2.642603136;85.76354119;85.76354119;1;2;noloso
7.491606068;0;13.56095986;0;54.63386832;0;2.318672592;2.021521864;0.468906233;0.048923077;0.058629808;0;0;0;0.16;0.16;0.38;0.17;0.28;0.17;0.870310245;0.961538462;0.815651484;0.002687922;-0.014722651;0.125891579;-0.13521201;9;7;23.14718429;9.650290984;31.38153636;5.349390519;0.44788189;5.648602048;0.474669616;0.096434549;5.007679625;9;9.695073829;0.580615329;0.137241602;6.740271303;7;9;60.28894851;152.1834117;0.016131105;498.3968253;62.01025175;0.016131105;54.1614957;138.7437949;1;2;noloso
3.24896678;0;5.167795754;0;28.29247237;0;1.415989458;1.312475271;0.389301153;0.017673814;0.007113703;1;1;0;0.44;0.16;0.44;0.08;0.36;0.08;0.34965035;1.315789474;0.442832344;0.237151909;0.083521498;0.037287815;-0.029880833;8;6;42.6564064;3.8781371;48.9329259;3.008010716;0.36497733;3.317531382;0.066167355;-0.022576001;1.303497736;8;-1.899849081;0.178538263;-0.052673502;-4.1999502;6;8;56.92651565;249.0409329;0;826.6011354;60.48925821;0;3.955760538;3.955760538;2;2;noloso
2.095130006;0;6.316991593;0;33.51928124;0;2.377282987;1.95226999;0.482911057;0.028395062;0.022605965;5;2;2;0.32;0.32;0.48;0.12;0.2;0.14;0.576923077;1.5625;1.014124744;0.10610243;0.127938034;0.28907917;0.27415293;8;6;13.56416866;6.314790144;36.94758402;8.452616897;0.470263625;3.303052706;0.005013643;-0.019087796;-20.85616766;4;-3.078687004;0.274509126;0.073759037;1.08008729;6;8;37.38705381;81.54457459;0.035344784;521.2903228;37.60959907;0.516457338;14.6094028;161.0399872;2;2;noloso
3.878431522;0;9.840284913;0.07279304;35.39790596;0.487626051;0.422591352;0.431614311;0.538487972;0.045966387;0.039166667;1;0;0;0.2;0.16;0.24;0.27;0.12;0.26;3.920454545;1.470588235;2.427364779;0.001552447;-0.023725574;0.036230776;-0.133237974;10;10;13.89375673;4.091095152;17.86263922;2.214542136;0.220218789;2.334822683;4.11E-06;-0.000145181;-1.332688124;10;1.068559287;0.022079906;0.013300203;0.334470703;10;13;44.85623933;70.66916803;0.082228197;252.3920053;53.20901315;0.082228197;28.92232556;28.92232556;0;2;noloso
6.228563065;0;6.251020685;0;28.11666082;0.763483258;1.729411555;1.555173815;0.35436764;0.028085938;0.034513889;6;1;1;0.32;0.32;0.62;0.13;0.28;0.22;0.471230159;1.5625;0.706810428;0.042901087;-0.063893613;0.186550506;-0.197987528;6;4;16.56920003;8.874039152;21.12442416;4.248808756;0.237672394;4.147782904;0.067280482;0.032213043;-2.446090546;6;0.975558869;0.069279691;0.042627915;4.099425281;5;7;45.91467776;57.03445069;0.814858224;378.00079;45.91756871;0.814858224;1.807336335;7.642687689;2;2;noloso
4.113610461;0;7.371672298;0;33.3174407;0;1.853394978;1.49745428;0.468906233;0.030133333;0.034409722;0;0;0;0.16;0.12;0.4;0.19;0.24;0.15;1.061282468;1.388888889;0.912253288;0.000442998;-0.006684814;0.024314037;-0.065310847;9;7;30.96626192;17.97453673;48.41658819;10.55543008;0.532909243;9.278857484;0.251525409;0.155328198;8.764681949;8;3.601977647;0.041451919;0.068017078;8.730588246;6;9;75.37260991;166.9891025;1.336878572;721.7107704;66.15032887;1.336878572;0.714545956;2.866920963;1;2;noloso
5.742790327;0;7.640562873;0;56.08814434;0;1.777640663;1.40638766;0.41140809;0.005257143;0.006383929;0;0;0;0.12;0.12;0.44;0.04;0.36;0.06;0.189393939;1.785714286;0.267313446;0.060197566;0.022834068;0.036650956;0.024560426;8;4;73.13867716;14.80016669;86.51721976;8.014730069;0.44788189;7.519587564;0.723330978;0.187825696;7.517304929;4;9.746126419;0.642409211;0.202302909;6.50325645;6;9;92.9428777;374.7332221;2.905232655;1879.529907;99.44811631;3.640391681;28.269081;45.84025549;2;2;noloso
14.57807855;0;17.85021565;0.051133858;39.22336907;0.438274985;1.479912994;1.22626572;0.446793921;0.015918367;0.012968421;1;0;0;0.2;0.2;0.56;0.16;0.48;0.12;0.415250868;1.25;0.286619746;0.273876239;-0.074998623;0.066581636;-0.049281858;5;3;37.13693275;8.155049615;42.36405913;5.17662449;0.456996004;5.902157531;0.136217191;0.054479723;0.932758852;6;1.575021538;0.171800162;0.094927737;7.626337053;5;6;106.0830911;177.3019797;2.558810448;672.2214973;93.54365786;2.558810448;22.10182383;51.66036022;2;2;noloso
5.655947357;0;10.88586062;0;38.28652381;0.363628112;1.320922818;1.125120434;0.153415783;0.000606061;0.000740741;0;0;0;0.16;0.16;0.44;0;0.4;0;0;2.083333333;0.089133465;0.100895522;-0.008953168;0.185036496;-0.016414141;10;8;32.04547957;3.478630494;36.18547195;3.337838145;0.317754207;3.637229546;0.042165113;-0.018134914;0.461248108;8;-1.412515123;0.060213633;-0.028481469;0.962819609;5;10;71.2148199;158.7548924;0.37047878;600.9430419;71.25861384;0.37047878;2.175105565;2.175105565;1;2;noloso
4.31408961;0;9.757096842;0;38.31369156;0;1.426588281;1.222087374;0.389301153;0.013775179;0.006880466;0;0;0;0.16;0.16;0.48;0.08;0.4;0.1;0.297619048;1.315789474;0.347423426;0.174012003;-0.056129908;0.005760212;-0.010629252;8;6;22.89133234;5.292225489;27.4165662;3.549257533;0.404197988;3.254542933;0.29251445;0.05379337;-2.645212937;6;3.850740113;0.637267865;0.094998853;0.817548486;5;8;41.46633193;95.07125627;0.035284842;390.8033463;46.23978805;0.035284842;11.71539381;11.71539381;2;2;noloso
3.461170015;0;6.355379045;0;65.10299923;0;1.28743437;1.28743437;0.35436764;0.169322917;0.169322917;0;0;0;0.08;0.08;0.96;0.63;0.36;0.63;0.832093254;0.520833333;0.857994235;0.301144959;-0.421130952;0.301144959;-0.421130952;3;3;89.78459534;13.66545188;105.6609991;9.025045127;0.220218789;9.025045127;0.019198419;-0.030377612;9.194149353;2;3.829835629;0.019198419;-0.030377612;9.194149353;2;5;269.5482851;433.4427022;3.773623186;1338.615138;269.5482851;3.773623186;52.53327713;52.53327713;1;2;noloso
4.568298413;0;9.069772468;0;47.27370776;0;1.573852102;1.112711691;0.340534562;0.048666667;0.036767677;1;0;0;0.28;0.16;0.68;0.44;0.44;0.22;1.136363636;1.041666667;0.536848822;0.898597785;0.359848485;0.94650655;0.568181818;2;1;50.10979408;8.843604131;53.80385712;5.402112793;0.460031256;4.08276465;0.816217156;0.166564446;8.698463087;2;10.5967255;0.851759395;0.199651913;6.231443571;2;4;81.24804887;169.4597048;2.180301296;611.4801306;94.3677721;4.688690852;8.082859659;8.082859659;3;2;noloso
4.110616409;0;9.355401536;0;54.31063434;0;2.198858323;2.090318893;0.509074041;0.032598171;0.037054846;2;0;0;0.2;0.2;0.36;0.16;0.16;0.14;1.298701299;1.136363636;1.208562194;4.95E-06;0.000718528;0.019094867;-0.055629345;10;9;19.44972986;17.04926496;51.28473687;14.01524785;0.634446258;12.00169261;0.149803411;0.147413052;15.02030819;8;0.620860206;0.001937404;0.01705736;-18.35126073;6;12;78.2424983;114.1753272;0.478751581;949.3282102;69.48662805;0.478751581;7.005838522;7.005838522;2;2;noloso
2.633019422;0;8.513930174;0.124752493;28.04460742;0.789314809;1.667940598;1.663193823;0.396169972;0.010139635;0.007152941;3;0;0;0.2;0.2;0.64;0.12;0.48;0.08;0.31512605;1.315789474;0.241283591;0.000132818;0.001390359;0.112038292;0.050332633;6;4;49.05108048;16.27219215;71.87985998;13.08159959;0.599531166;11.89755635;0.884122925;0.35127931;16.63089413;4;20.40947984;0.868651716;0.436729978;18.76190615;3;6;75.93342741;234.0413464;0.357207243;1010.113974;76.72475767;1.665547806;20.97877887;51.91917974;2;2;noloso
2.145255918;0;4.747113272;0;15.1987527;0;1.969917947;1.708806829;0.27277179;0.001983471;0.001975309;1;0;0;0.2;0.2;0.4;0.04;0.36;0.04;0.252525253;2.272727273;0.186925647;0.000377074;-0.001147842;0.124423963;-0.025252525;8;6;18.59645741;4.567140972;24.65557258;3.530733278;0.355727202;3.076334693;2.15E-07;4.71E-05;-4.870326477;10;-0.232147846;0.000153912;0.001314882;-5.578002712;8;10;55.51030278;135.1942826;0.363182318;348.301659;55.26170432;0.363182318;7.06909413;7.06909413;1;2;noloso
1.952109521;0.003461539;4.797912682;0.021664466;18.29914209;0.132935233;1.907477104;1.670159824;0.405358259;0.011543013;0.013477432;0;0;0;0.16;0.16;0.36;0.04;0.16;0.06;0.347222222;1.923076923;0.990895576;0.035183455;0.049674456;0.034741502;0.063249251;10;9;25.8968584;5.317725433;33.5127307;4.797093164;0.377564927;5.122462661;0.086832536;-0.040506513;-2.103649826;10;-0.821604393;0.067771427;-0.044739947;-2.125246149;10;12;96.46863921;244.2257302;0.212960261;661.601606;98.26571014;0.212960261;2.530751245;2.530751245;1;2;noloso
1.96803466;0;4.344233603;0;24.86024982;0;2.469920453;2.376059107;0.228866922;0.011339286;0.013125;2;0;0;0.24;0.24;0.32;0;0.28;0;0;1.5625;0.454085287;0.119040221;0.038864905;0.108189588;0.046047702;10;10;18.40066051;7.040744114;24.5496556;4.441852143;0.433158613;4.311367695;0.004752985;-0.008249939;-6.069276907;9;-3.096453607;0.000236211;-0.002050456;-6.361854473;9;13;55.08639333;150.4562872;1.048767254;481.7035931;50.59743224;1.048767254;6.937479919;6.937479919;0;2;noloso
4.282112982;0;12.07543415;0;57.94815002;0;1.687211679;1.53734488;0.394163437;0.009984375;0.006825397;0;0;0;0.12;0.12;0.32;0.04;0.16;0.04;0.446428571;2.5;1.07543108;0.032549664;-0.042089753;0.083583951;0.060723007;10;10;21.11623528;6.629823018;32.98938616;5.359910823;0.456004941;5.005620929;0.107539191;-0.047605386;-4.0422513;10;-2.254929571;0.014454331;-0.018375491;3.712424235;10;15;103.647766;153.165318;1.12356738;518.3493876;92.50008647;1.12356738;15.17638087;15.17638087;1;2;noloso
3.919272331;0.251281864;6.396244714;0;38.33522158;1.227579323;2.054366174;1.579001822;0.377062279;0.003361345;0.004705882;4;0;0;0.28;0.24;0.6;0.04;0.52;0.08;0.111607143;1.470588235;0.135439952;0.129275825;-0.024348682;0.362885842;-0.068176309;5;3;58.85969925;10.39335456;69.09201953;11.15543818;0.599531166;10.52971843;0.085906399;0.095104734;-13.16456182;4;11.14580068;0.506240731;0.292307636;20.0452016;2;6;129.2731882;261.8205018;0.180148877;1412.040187;140.8571564;0.180148877;30.53483188;30.53483188;2;2;noloso
3.520602115;0;7.973189597;0;22.79653271;0;2.026494998;1.612370712;0.278643468;0.002283997;0.002783389;3;0;0;0.2;0.2;0.4;0.06;0.36;0.08;0.366161616;2.272727273;0.19944726;0.095720721;-0.019513315;0.1755345;-0.035774411;10;8;28.6967525;6.696078594;38.77417094;4.778375666;0.444945303;3.788074397;0.848621477;0.126213926;6.435520677;7;6.570809492;0.77178849;0.114588373;4.487850433;6;10;81.76741295;151.0366647;0.230646955;839.0324594;77.94366374;0.230646955;24.63844156;58.25306288;1;2;noloso
6.108833939;0;12.14769056;0.315564641;48.26668618;1.727681343;1.954132857;1.579635036;0.32494223;0.003786982;0.003239669;0;0;0;0.16;0.16;0.32;0.04;0.28;0.04;0.347222222;2.5;0.349956196;0.011750672;0.010138671;0.026823838;-0.017316017;10;10;55.59366388;8.022606086;69.52949563;8.22314292;0.570461937;7.301803341;0.243142628;0.123735733;-4.674746418;9;10.56564942;0.263354121;0.134536846;-3.804753626;8;12;130.0400441;343.1982993;0.024918596;1280.957621;148.8603559;0.514521457;12.29950347;12.29950347;1;2;noloso
0.610754848;0;2.916977122;0;12.61768519;0;1.012773182;0.929444939;0.340534562;0.010496;0.00040404;6;2;1;0.4;0.32;0.84;0.04;0.68;0.02;0.054112554;1;0.153244722;0.670144983;-0.088706392;0.75;0.027056277;3;2;37.16314188;3.469934018;41.67551093;2.960258326;0.239812467;1.624507307;0.705248348;0.068487546;4.891239131;4;4.853431779;0.126038098;0.024216382;1.74235843;3;4;44.56821689;128.2657241;0;435.1395622;42.71730041;0;2.887848631;37.09588396;3;2;noloso
8.314402705;0;17.08598032;0;129.1371196;0;1.368403996;1.144667083;0.446793921;0.014092374;0.007915789;0;0;0;0.16;0.12;0.64;0.14;0.44;0.12;0.337301587;1.315789474;0.30662324;0.55642469;-0.114361085;0.684886481;-0.107142857;2;4;78.45414392;2.627026787;90.7309173;4.395069571;0.206987072;5.008381837;0.121815282;0.040884954;1.843201955;7;4.806091087;0.132871999;0.062786243;2.045296531;5;6;108.0208431;283.1225875;1.057995921;1827.268205;97.333621;3.856272583;13.57072232;13.57072232;2;2;noloso
3.244469505;0;6.226253101;0;31.02991535;0.872506016;2.037518499;1.687054854;0.51630959;0.068140496;0.023931624;4;0;0;0.24;0.24;0.4;0.14;0.12;0.08;0.996572872;0.78125;2.395526732;0.278457683;-0.399742776;0.020372322;-0.103521479;10;8;9.773702177;2.282888738;13.53053827;1.931370967;0.194554608;2.109909074;0.158690116;0.022343722;0.471078321;10;1.465474076;0.260221881;0.041704747;1.335250728;9;10;29.3051728;51.39457876;0;190.4550718;33.56952016;0.885195518;24.22421415;120.2141275;1;2;noloso
3.940353595;0;5.820814664;0;62.80933039;0.855983697;2.029618649;1.54320485;0.398952257;0.012028986;0.014782609;6;0;0;0.28;0.28;0.66;0.07;0.6;0.1;0.153186275;1.086956522;0.186178237;0.509544295;0.077817359;0.578070266;0.133471867;5;3;62.79540374;6.154219414;71.48538155;6.30839998;0.536203013;3.743062698;0.700833528;0.149973945;10.73024707;5;6.838241426;0.251370971;0.074767763;-0.745543038;4;5;44.4937252;194.0833982;1.147233549;1410.732074;39.29891912;1.147233549;16.74789354;16.74789354;2;2;noloso
1.740536633;0;5.394003564;0.045209399;20.26207642;0.300746456;1.108906251;1.044205825;0.340534562;0.014464;0.0224;2;1;0;0.36;0.2;0.88;0.04;0.64;0.18;0.049407115;1;0.195485641;0.112524686;0.046368577;0.918728909;0.28125;4;1;26.85031852;3.13998561;32.20168229;3.715809997;0.42985935;4.248628369;0.035958179;0.019197565;-0.913816139;5;3.693260229;0.834399168;0.163752635;6.349590765;3;4;58.39505192;60.51330187;0.183252295;326.6847621;63.11437267;0.183252295;54.13714011;54.13714011;3;2;noloso
11.32134116;0;17.77211103;0;49.00955083;0;1.695358722;1.280194423;0.258537402;0.039191919;0.052159091;0;0;0;0.08;0.08;0.4;0.03;0.36;0.13;0.208333333;1.136363636;0.563470302;0.24859247;-0.164502165;0.581202058;-0.436868687;4;2;60.80602268;17.32872366;70.8185686;9.117115709;0.536203013;8.120911394;0.607910327;0.297295068;12.23351575;5;13.90109778;0.317635973;0.261916911;8.056792624;4;5;191.8980082;334.4498038;1.53938091;1546.477344;174.2220749;1.53938091;7.146484503;432.4923625;1;2;noloso
3.584794144;0.011683558;6.797354356;0;30.80385922;1.033622788;1.490914208;1.255493633;0.293725189;0.002186949;0.001166181;0;0;0;0.12;0.12;0.52;0;0.44;0.02;0;1.785714286;0.141236162;0.023745228;0.008429071;0.462591241;-0.031887755;4;4;56.78210901;13.7788813;70.89979529;9.864040049;0.56858351;9.736286313;0.078730279;0.073730226;10.75600599;9;3.996172687;0.004661587;-0.021911045;1.844297738;7;8;126.7392757;242.3494997;1.713606573;956.1910365;130.2910963;1.713606573;51.84610031;51.84610031;2;2;noloso
6.644097029;0;9.498299687;0.253900877;39.69296625;0.820223394;1.862197642;1.931796376;0.538487972;0.01970068;0.017925926;0;0;0;0.12;0.12;0.34;0.15;0.16;0.13;1.517857143;1.666666667;1.177627637;0.257042617;0.148109827;0.062244867;0.065174724;10;9;26.11955592;10.14932436;41.61252365;6.556476764;0.489684115;6.917992497;0.026796616;0.028449068;-0.874089589;10;2.861685475;0.016068789;0.026379048;5.791358472;9;13;149.5010709;209.8391155;2.554879577;588.4086287;158.7487483;3.888932296;86.57732775;86.57732775;1;2;noloso
4.27820838;0;7.133072101;0;35.55045873;0;2.071824512;1.90134515;0.307971939;0.004852071;0.004903581;0;0;0;0.16;0.16;0.36;0.08;0.32;0.08;0.625;2.083333333;0.340626038;0.09619844;0.028235653;0.190934449;0.046717172;10;8;24.60286305;7.231335539;37.55258315;5.703863759;0.484479746;5.613135906;0.020097451;0.021926872;2.457400752;10;3.227101401;0.125164173;0.062608687;1.343964015;10;12;86.13893599;206.3159144;0;607.3894669;86.13893599;1.918799652;214.6333782;214.6333782;1;2;noloso
5.158829111;0;9.518682362;0;35.43335143;0;1.862597954;1.911968372;0.379460329;0.022816568;0.026710744;0;0;0;0.16;0.16;0.32;0.04;0.24;0.06;0.446428571;1.25;0.661760732;0.090667436;0.053255276;0.15009356;0.088113276;10;9;18.6269173;7.963014819;47.43853265;8.383796336;0.495699921;8.993613743;0.273682264;0.123951351;1.034127653;10;7.749288475;0.340885683;0.173388807;-0.61992184;8;12;79.76956322;138.0912306;0.30571042;640.3293756;80.09462315;0.30571042;102.6357206;102.6357206;0;2;noloso
4.682754182;0;8.802983195;0.198547142;38.652477;1.00501521;1.827028345;1.505325537;0.229534878;0.003230769;0.003798077;1;0;0;0.2;0.2;0.44;0.06;0.4;0.08;0.262237762;1.923076923;0.187324175;0.000952826;-0.002013138;0.001966199;-0.003954379;9;7;44.0196693;12.71902609;57.06042451;10.01933897;0.568001229;8.739918075;0.542006837;-0.201378611;-1.604484865;8;-15.31808428;0.554212027;-0.216266107;-12.66105348;6;9;81.07535213;227.439337;0.820651435;897.4510416;80.53387751;1.263980881;27.64516204;27.64516204;2;2;noloso
